character,category,base_species,keep(Y/n)
Liza,gymleader,SPECIES_LUNATONE,Y
Liza,gymleader,SPECIES_NATU,Y
Liza,gymleader,SPECIES_PICHU,Y
Liza,gymleader,SPECIES_RALTS,Y
Liza,gymleader,SPECIES_SLOWPOKE,Y
Liza,gymleader,SPECIES_SOLOSIS,Y
Liza,gymleader,SPECIES_SOLROCK,Y
Liza,gymleader,SPECIES_SPOINK,Y
Liza,gymleader,SPECIES_TORCHIC,Y
Lorelei,elite4,SPECIES_ABRA,Y
Lorelei,elite4,SPECIES_ARTICUNO,Y
Lorelei,elite4,SPECIES_CHARMANDER,Y
Lorelei,elite4,SPECIES_CUBONE,Y
Lorelei,elite4,SPECIES_EEVEE,Y
Lorelei,elite4,SPECIES_EXEGGCUTE,Y
Lorelei,elite4,SPECIES_GASTLY,Y
Lorelei,elite4,SPECIES_IGGLYBUFF,Y
Lorelei,elite4,SPECIES_LAPRAS,Y
Lorelei,elite4,SPECIES_MACHOP,Y
Lorelei,elite4,SPECIES_OMANYTE,Y
Lorelei,elite4,SPECIES_PICHU,Y
Lorelei,elite4,SPECIES_SANDSHREW,Y
Lorelei,elite4,SPECIES_SEEL,Y
Lorelei,elite4,SPECIES_SHELLDER,Y
Lorelei,elite4,SPECIES_SLOWPOKE,Y
Lorelei,elite4,SPECIES_SMOOCHUM,Y
Lorelei,elite4,SPECIES_STARYU,Y
Lorelei,elite4,SPECIES_SWINUB,Y
Lorelei,elite4,SPECIES_TOGEPI,Y
Lorelei,elite4,SPECIES_UNOWN,Y
Lt. Surge,gymleader,SPECIES_ABRA,Y
Lt. Surge,gymleader,SPECIES_BELLSPROUT,Y
Lt. Surge,gymleader,SPECIES_CHARMANDER,Y
Lt. Surge,gymleader,SPECIES_CHINCHOU,Y
Lt. Surge,gymleader,SPECIES_CLEFFA,Y
Lt. Surge,gymleader,SPECIES_DODUO,Y
Lt. Surge,gymleader,SPECIES_EEVEE,Y
Lt. Surge,gymleader,SPECIES_ELECTRIKE,Y
Lt. Surge,gymleader,SPECIES_ELEKID,Y
Lt. Surge,gymleader,SPECIES_EXEGGCUTE,Y
Lt. Surge,gymleader,SPECIES_GASTLY,Y
Lt. Surge,gymleader,SPECIES_HORSEA,Y
Lt. Surge,gymleader,SPECIES_HOUNDOUR,Y
Lt. Surge,gymleader,SPECIES_KRABBY,Y
Lt. Surge,gymleader,SPECIES_LICKITUNG,Y
Lt. Surge,gymleader,SPECIES_MAGIKARP,Y
Lt. Surge,gymleader,SPECIES_MAGNEMITE,Y
Lt. Surge,gymleader,SPECIES_MAREEP,Y
Lt. Surge,gymleader,SPECIES_MISDREAVUS,Y
Lt. Surge,gymleader,SPECIES_ONIX,Y
Lt. Surge,gymleader,SPECIES_PACHIRISU,Y
Lt. Surge,gymleader,SPECIES_PICHU,Y
Lt. Surge,gymleader,SPECIES_POLIWAG,Y
Lt. Surge,gymleader,SPECIES_PORYGON,Y
Lt. Surge,gymleader,SPECIES_RAIKOU,Y
Lt. Surge,gymleader,SPECIES_SEEL,Y
Lt. Surge,gymleader,SPECIES_TANGELA,Y
Lt. Surge,gymleader,SPECIES_VOLTORB,Y
Lt. Surge,gymleader,SPECIES_WOOPER,Y
Lt. Surge,gymleader,SPECIES_ZAPDOS,Y
Lucas,protagonist,SPECIES_ABRA,Y
Lucas,protagonist,SPECIES_ABSOL,Y
Lucas,protagonist,SPECIES_BIDOOF,Y
Lucas,protagonist,SPECIES_BURMY,Y
Lucas,protagonist,SPECIES_CHIMCHAR,Y
Lucas,protagonist,SPECIES_CLEFFA,Y
Lucas,protagonist,SPECIES_CRANIDOS,Y
Lucas,protagonist,SPECIES_DIALGA,Y
Lucas,protagonist,SPECIES_DUNSPARCE,Y
Lucas,protagonist,SPECIES_DUSKULL,Y
Lucas,protagonist,SPECIES_EEVEE,Y
Lucas,protagonist,SPECIES_FEEBAS,Y
Lucas,protagonist,SPECIES_GLAMEOW,Y
Lucas,protagonist,SPECIES_GLIGAR,Y
Lucas,protagonist,SPECIES_KABUTO,Y
Lucas,protagonist,SPECIES_LILEEP,Y
Lucas,protagonist,SPECIES_MAGBY,Y
Lucas,protagonist,SPECIES_PALKIA,Y
Lucas,protagonist,SPECIES_PIPLUP,Y
Lucas,protagonist,SPECIES_PORYGON,Y
Lucas,protagonist,SPECIES_RALTS,Y
Lucas,protagonist,SPECIES_RHYHORN,Y
Lucas,protagonist,SPECIES_ROTOM,Y
Lucas,protagonist,SPECIES_STARLY,Y
Lucas,protagonist,SPECIES_TANGELA,Y
Lucas,protagonist,SPECIES_TAUROS,Y
Lucas,protagonist,SPECIES_TURTWIG,Y
Lucian,elite4,SPECIES_ABRA,Y
Lucian,elite4,SPECIES_BRONZOR,Y
Lucian,elite4,SPECIES_BUIZEL,Y
Lucian,elite4,SPECIES_CARNIVINE,Y
Lucian,elite4,SPECIES_EEVEE,Y
Lucian,elite4,SPECIES_GIBLE,Y
Lucian,elite4,SPECIES_GIRAFARIG,Y
Lucian,elite4,SPECIES_MEDITITE,Y
Lucian,elite4,SPECIES_MIMEJR,Y
Lucian,elite4,SPECIES_RALTS,Y
Lucian,elite4,SPECIES_SCYTHER,Y
Lucian,elite4,SPECIES_SLOWPOKE,Y
Lucian,elite4,SPECIES_WURMPLE,Y
Lusamine,villain,SPECIES_BLACEPHALON,Y
Lusamine,villain,SPECIES_BUNEARY,Y
Lusamine,villain,SPECIES_BUZZWOLE,Y
Lusamine,villain,SPECIES_CELESTEELA,Y
Lusamine,villain,SPECIES_CLEFFA,Y
Lusamine,villain,SPECIES_COSMOG,Y
Lusamine,villain,SPECIES_FEEBAS,Y
Lusamine,villain,SPECIES_GUZZLORD,Y
Lusamine,villain,SPECIES_KARTANA,Y
Lusamine,villain,SPECIES_MISDREAVUS,Y
Lusamine,villain,SPECIES_MUDBRAY,Y
Lusamine,villain,SPECIES_NECROZMA,Y
Lusamine,villain,SPECIES_NIHILEGO,Y
Lusamine,villain,SPECIES_PETILIL,Y
Lusamine,villain,SPECIES_PHEROMOSA,Y
Lusamine,villain,SPECIES_POIPOLE,Y
Lusamine,villain,SPECIES_STAKATAKA,Y
Lusamine,villain,SPECIES_STUFFUL,Y
Lusamine,villain,SPECIES_TYPE_NULL,Y
Lusamine,villain,SPECIES_XURKITREE,Y
Lyra,protagonist,SPECIES_AZURILL,Y
Lyra,protagonist,SPECIES_CELEBI,Y
Lyra,protagonist,SPECIES_CHIKORITA,Y
Lyra,protagonist,SPECIES_EEVEE,Y
Lyra,protagonist,SPECIES_ENTEI,Y
Lyra,protagonist,SPECIES_IGGLYBUFF,Y
Lyra,protagonist,SPECIES_PHANPY,Y
Lyra,protagonist,SPECIES_RATTATA,Y
Lyra,protagonist,SPECIES_SENTRET,Y
Lysandre,villain,SPECIES_BINACLE,Y
Lysandre,villain,SPECIES_CHARMANDER,Y
Lysandre,villain,SPECIES_CHESPIN,Y
Lysandre,villain,SPECIES_FLABEBE,Y
Lysandre,villain,SPECIES_FROAKIE,Y
Lysandre,villain,SPECIES_LITLEO,Y
Lysandre,villain,SPECIES_MAGIKARP,Y
Lysandre,villain,SPECIES_MIENFOO,Y
Lysandre,villain,SPECIES_MURKROW,Y
Lysandre,villain,SPECIES_NOIBAT,Y
Lysandre,villain,SPECIES_RALTS,Y
Lysandre,villain,SPECIES_SABLEYE,Y
Lysandre,villain,SPECIES_SHUPPET,Y
Lysandre,villain,SPECIES_SQUIRTLE,Y
Lysandre,villain,SPECIES_TRUBBISH,Y
Lysandre,villain,SPECIES_VOLCANION,Y
Lysandre,villain,SPECIES_XERNEAS,Y
Lysandre,villain,SPECIES_YVELTAL,Y
Lysandre,villain,SPECIES_ZYGARDE,Y
Mallow (anime),anime,SPECIES_BOUNSWEET,Y
Mallow (anime),anime,SPECIES_BUZZWOLE,Y
Mallow (anime),anime,SPECIES_DRAMPA,Y
Mallow (anime),anime,SPECIES_FEEBAS,Y
Mallow (anime),anime,SPECIES_LAPRAS,Y
Mallow (anime),anime,SPECIES_LILLIPUP,Y
Mallow (anime),anime,SPECIES_LITTEN,Y
Mallow (anime),anime,SPECIES_MAGEARNA,Y
Mallow (anime),anime,SPECIES_MANTYKE,Y
Mallow (anime),anime,SPECIES_MISDREAVUS,Y
Mallow (anime),anime,SPECIES_NECROZMA,Y
Mallow (anime),anime,SPECIES_ORANGURU,Y
Mallow (anime),anime,SPECIES_ORICORIO,Y
Mallow (anime),anime,SPECIES_PETILIL,Y
Mallow (anime),anime,SPECIES_PICHU,Y
Mallow (anime),anime,SPECIES_POPPLIO,Y
Mallow (anime),anime,SPECIES_SHAYMIN,Y
Mallow (anime),anime,SPECIES_TAUROS,Y
Mallow (anime),anime,SPECIES_TOGEDEMARU,Y
Mallow (anime),anime,SPECIES_TRAPINCH,Y
Malva,elite4,SPECIES_CHARMANDER,Y
Malva,elite4,SPECIES_ELECTRIKE,Y
Malva,elite4,SPECIES_FENNEKIN,Y
Malva,elite4,SPECIES_FLETCHLING,Y
Malva,elite4,SPECIES_FURFROU,Y
Malva,elite4,SPECIES_HONEDGE,Y
Malva,elite4,SPECIES_HOUNDOUR,Y
Malva,elite4,SPECIES_LITLEO,Y
Malva,elite4,SPECIES_LITWICK,Y
Malva,elite4,SPECIES_MAGIKARP,Y
Malva,elite4,SPECIES_RALTS,Y
Malva,elite4,SPECIES_TORKOAL,Y
Malva,elite4,SPECIES_XERNEAS,Y
Malva,elite4,SPECIES_YVELTAL,Y
Malva,elite4,SPECIES_ZYGARDE,Y
Marlon,gymleader,SPECIES_ALOMOMOLA,Y
Marlon,gymleader,SPECIES_ELGYEM,Y
Marlon,gymleader,SPECIES_FERROSEED,Y
Marlon,gymleader,SPECIES_FRILLISH,Y
Marlon,gymleader,SPECIES_MANTYKE,Y
Marlon,gymleader,SPECIES_OSHAWOTT,Y
Marlon,gymleader,SPECIES_SHELLDER,Y
Marlon,gymleader,SPECIES_STARYU,Y
Marlon,gymleader,SPECIES_TIRTOUGA,Y
Marlon,gymleader,SPECIES_WAILMER,Y
Marlon,gymleader,SPECIES_WOOPER,Y
Marnie,rival,SPECIES_ARTICUNO,Y
Marnie,rival,SPECIES_CROAGUNK,Y
Marnie,rival,SPECIES_CUFANT,Y
Marnie,rival,SPECIES_CYCLIZAR,Y
Marnie,rival,SPECIES_DRACOVISH,Y
Marnie,rival,SPECIES_ETERNATUS,Y
Marnie,rival,SPECIES_IMPIDIMP,Y
Marnie,rival,SPECIES_MAWILE,Y
Marnie,rival,SPECIES_MOLTRES,Y
Marnie,rival,SPECIES_MORPEKO,Y
Marnie,rival,SPECIES_PURRLOIN,Y
Marnie,rival,SPECIES_REGICE,Y
Marnie,rival,SPECIES_REGIROCK,Y
Marnie,rival,SPECIES_REGISTEEL,Y
Marnie,rival,SPECIES_ROLYCOLY,Y
Marnie,rival,SPECIES_SCORBUNNY,Y
Marnie,rival,SPECIES_SCRAGGY,Y
Marnie,rival,SPECIES_WOOLOO,Y
Marnie,rival,SPECIES_ZACIAN,Y
Marnie,rival,SPECIES_ZAMAZENTA,Y
Marnie,rival,SPECIES_ZAPDOS,Y
Mars,villain,SPECIES_ARCEUS,Y
Mars,villain,SPECIES_AZELF,Y
Mars,villain,SPECIES_BRONZOR,Y
Mars,villain,SPECIES_CHIMCHAR,Y
Mars,villain,SPECIES_CLEFFA,Y
Mars,villain,SPECIES_DEOXYS,Y
Mars,villain,SPECIES_DIALGA,Y
Mars,villain,SPECIES_ELEKID,Y
Mars,villain,SPECIES_GIBLE,Y
Mars,villain,SPECIES_GIRATINA,Y
Mars,villain,SPECIES_GLAMEOW,Y
Mars,villain,SPECIES_HEATRAN,Y
Mars,villain,SPECIES_KANGASKHAN,Y
Mars,villain,SPECIES_MAGNEMITE,Y
Mars,villain,SPECIES_PALKIA,Y
Mars,villain,SPECIES_PIPLUP,Y
Mars,villain,SPECIES_REGIGIGAS,Y
Mars,villain,SPECIES_RIOLU,Y
Mars,villain,SPECIES_SHINX,Y
Mars,villain,SPECIES_STUNKY,Y
Mars,villain,SPECIES_UXIE,Y
Mars,villain,SPECIES_YANMA,Y
Mars,villain,SPECIES_ZUBAT,Y
Marshal,elite4,SPECIES_CROAGUNK,Y
Marshal,elite4,SPECIES_GOLETT,Y
Marshal,elite4,SPECIES_GOTHITA,Y
Marshal,elite4,SPECIES_LANDORUS,Y
Marshal,elite4,SPECIES_MACHOP,Y
Marshal,elite4,SPECIES_MEDITITE,Y
Marshal,elite4,SPECIES_MIENFOO,Y
Marshal,elite4,SPECIES_RIOLU,Y
Marshal,elite4,SPECIES_RUFFLET,Y
Marshal,elite4,SPECIES_SAWK,Y
Marshal,elite4,SPECIES_SHELMET,Y
Marshal,elite4,SPECIES_SHROOMISH,Y
Marshal,elite4,SPECIES_TEPIG,Y
Marshal,elite4,SPECIES_THROH,Y
Marshal,elite4,SPECIES_THUNDURUS,Y
Marshal,elite4,SPECIES_TIMBURR,Y
Marshal,elite4,SPECIES_TIRTOUGA,Y
Marshal,elite4,SPECIES_TORNADUS,Y
Maxie,villain,SPECIES_FEEBAS,Y
Maxie,villain,SPECIES_GROUDON,Y
Maxie,villain,SPECIES_HOOPA,Y
Maxie,villain,SPECIES_HOUNDOUR,Y
Maxie,villain,SPECIES_KOFFING,Y
Maxie,villain,SPECIES_KYOGRE,Y
Maxie,villain,SPECIES_MINUN,Y
Maxie,villain,SPECIES_NUMEL,Y
Maxie,villain,SPECIES_PLUSLE,Y
Maxie,villain,SPECIES_POOCHYENA,Y
Maxie,villain,SPECIES_SPHEAL,Y
Maxie,villain,SPECIES_TAILLOW,Y
Maxie,villain,SPECIES_ZUBAT,Y
May,protagonist,SPECIES_ARON,Y
May,protagonist,SPECIES_AUDINO,Y
May,protagonist,SPECIES_BAGON,Y
May,protagonist,SPECIES_BALTOY,Y
May,protagonist,SPECIES_BUNEARY,Y
May,protagonist,SPECIES_KYOGRE,Y
May,protagonist,SPECIES_LATIAS,Y
May,protagonist,SPECIES_LATIOS,Y
May,protagonist,SPECIES_LOTAD,Y
May,protagonist,SPECIES_MUDKIP,Y
May,protagonist,SPECIES_NOSEPASS,Y
May,protagonist,SPECIES_NUMEL,Y
May,protagonist,SPECIES_PICHU,Y
May,protagonist,SPECIES_RAYQUAZA,Y
May,protagonist,SPECIES_SHROOMISH,Y
May,protagonist,SPECIES_SLUGMA,Y
May,protagonist,SPECIES_SWABLU,Y
May,protagonist,SPECIES_TAILLOW,Y
May,protagonist,SPECIES_TORCHIC,Y
May,protagonist,SPECIES_TORKOAL,Y
May,protagonist,SPECIES_TREECKO,Y
May,protagonist,SPECIES_TROPIUS,Y
May,protagonist,SPECIES_WAILMER,Y
May,protagonist,SPECIES_WHISMUR,Y
May,protagonist,SPECIES_WINGULL,Y
May,protagonist,SPECIES_WURMPLE,Y
May (anime),anime,SPECIES_EEVEE,Y
May (anime),anime,SPECIES_LARVITAR,Y
May (anime),anime,SPECIES_MUDKIP,Y
May (anime),anime,SPECIES_MUNCHLAX,Y
May (anime),anime,SPECIES_POOCHYENA,Y
May (anime),anime,SPECIES_SKITTY,Y
May (anime),anime,SPECIES_SQUIRTLE,Y
May (anime),anime,SPECIES_SWABLU,Y
May (anime),anime,SPECIES_TENTACOOL,Y
May (anime),anime,SPECIES_TORCHIC,Y
May (anime),anime,SPECIES_TYROGUE,Y
May (anime),anime,SPECIES_WURMPLE,Y
Maylene,gymleader,SPECIES_AIPOM,Y
Maylene,gymleader,SPECIES_BUNEARY,Y
Maylene,gymleader,SPECIES_CHERUBI,Y
Maylene,gymleader,SPECIES_CHIMCHAR,Y
Maylene,gymleader,SPECIES_CROAGUNK,Y
Maylene,gymleader,SPECIES_HERACROSS,Y
Maylene,gymleader,SPECIES_MACHOP,Y
Maylene,gymleader,SPECIES_MEDITITE,Y
Maylene,gymleader,SPECIES_MURKROW,Y
Maylene,gymleader,SPECIES_PACHIRISU,Y
Maylene,gymleader,SPECIES_PIPLUP,Y
Maylene,gymleader,SPECIES_RALTS,Y
Maylene,gymleader,SPECIES_RIOLU,Y
Maylene,gymleader,SPECIES_SHROOMISH,Y
Maylene,gymleader,SPECIES_SNORUNT,Y
Maylene,gymleader,SPECIES_STARLY,Y
Maylene,gymleader,SPECIES_TYROGUE,Y
Maylene,gymleader,SPECIES_UXIE,Y
Melony,gymleader,SPECIES_DARUMAKA,Y
Melony,gymleader,SPECIES_DRACOVISH,Y
Melony,gymleader,SPECIES_EISCUE,Y
Melony,gymleader,SPECIES_ETERNATUS,Y
Melony,gymleader,SPECIES_LAPRAS,Y
Melony,gymleader,SPECIES_MIMEJR,Y
Melony,gymleader,SPECIES_PINCURCHIN,Y
Melony,gymleader,SPECIES_ROLYCOLY,Y
Melony,gymleader,SPECIES_SALANDIT,Y
Melony,gymleader,SPECIES_SNOM,Y
Melony,gymleader,SPECIES_ZACIAN,Y
Melony,gymleader,SPECIES_ZAMAZENTA,Y
Milo,gymleader,SPECIES_APPLIN,Y
Milo,gymleader,SPECIES_BOUNSWEET,Y
Milo,gymleader,SPECIES_CHERUBI,Y
Milo,gymleader,SPECIES_ETERNATUS,Y
Milo,gymleader,SPECIES_FARFETCHD_GALARIAN,Y
Milo,gymleader,SPECIES_GOSSIFLEUR,Y
Milo,gymleader,SPECIES_LOTAD,Y
Milo,gymleader,SPECIES_ODDISH,Y
Milo,gymleader,SPECIES_SEEDOT,Y
Milo,gymleader,SPECIES_SNORUNT,Y
Milo,gymleader,SPECIES_TIMBURR,Y
Milo,gymleader,SPECIES_WOOLOO,Y
Misty,gymleader,SPECIES_BUIZEL,Y
Misty,gymleader,SPECIES_CHARMANDER,Y
Misty,gymleader,SPECIES_CHINCHOU,Y
Misty,gymleader,SPECIES_CLEFFA,Y
Misty,gymleader,SPECIES_DIGLETT,Y
Misty,gymleader,SPECIES_DRATINI,Y
Misty,gymleader,SPECIES_DUCKLETT,Y
Misty,gymleader,SPECIES_EEVEE,Y
Misty,gymleader,SPECIES_EXEGGCUTE,Y
Misty,gymleader,SPECIES_FEEBAS,Y
Misty,gymleader,SPECIES_FRILLISH,Y
Misty,gymleader,SPECIES_GEODUDE,Y
Misty,gymleader,SPECIES_GOLDEEN,Y
Misty,gymleader,SPECIES_HORSEA,Y
Misty,gymleader,SPECIES_IGGLYBUFF,Y
Misty,gymleader,SPECIES_LAPRAS,Y
Misty,gymleader,SPECIES_MAGIKARP,Y
Misty,gymleader,SPECIES_MAREEP,Y
Misty,gymleader,SPECIES_MILTANK,Y
Misty,gymleader,SPECIES_NIDORAN_F,Y
Misty,gymleader,SPECIES_OMANYTE,Y
Misty,gymleader,SPECIES_POLIWAG,Y
Misty,gymleader,SPECIES_PSYDUCK,Y
Misty,gymleader,SPECIES_RHYHORN,Y
Misty,gymleader,SPECIES_SEEL,Y
Misty,gymleader,SPECIES_SHELLDER,Y
Misty,gymleader,SPECIES_SLOWPOKE,Y
Misty,gymleader,SPECIES_SQUIRTLE,Y
Misty,gymleader,SPECIES_STARYU,Y
Misty,gymleader,SPECIES_SUICUNE,Y
Misty,gymleader,SPECIES_SUNKERN,Y
Misty,gymleader,SPECIES_TENTACOOL,Y
Misty,gymleader,SPECIES_TIRTOUGA,Y
Misty,gymleader,SPECIES_TOGEPI,Y
Misty,gymleader,SPECIES_WOOPER,Y
Misty (anime),anime,SPECIES_CATERPIE,Y
Misty (anime),anime,SPECIES_CLAUNCHER,Y
Misty (anime),anime,SPECIES_DRATINI,Y
Misty (anime),anime,SPECIES_EKANS,Y
Misty (anime),anime,SPECIES_FRILLISH,Y
Misty (anime),anime,SPECIES_GOLDEEN,Y
Misty (anime),anime,SPECIES_HATENNA,Y
Misty (anime),anime,SPECIES_HOOTHOOT,Y
Misty (anime),anime,SPECIES_HORSEA,Y
Misty (anime),anime,SPECIES_KOFFING,Y
Misty (anime),anime,SPECIES_LAPRAS,Y
Misty (anime),anime,SPECIES_LATIOS,Y
Misty (anime),anime,SPECIES_LICKITUNG,Y
Misty (anime),anime,SPECIES_MAGIKARP,Y
Misty (anime),anime,SPECIES_MANTYKE,Y
Misty (anime),anime,SPECIES_MIMEJR,Y
Misty (anime),anime,SPECIES_POLIWAG,Y
Misty (anime),anime,SPECIES_PSYDUCK,Y
Misty (anime),anime,SPECIES_SHELLDER,Y
Misty (anime),anime,SPECIES_SHUPPET,Y
Misty (anime),anime,SPECIES_SOBBLE,Y
Misty (anime),anime,SPECIES_SPEAROW,Y
Misty (anime),anime,SPECIES_STARYU,Y
Misty (anime),anime,SPECIES_TENTACOOL,Y
Misty (anime),anime,SPECIES_TOGEPI,Y
Misty (anime),anime,SPECIES_WAILMER,Y
Misty (anime),anime,SPECIES_YAMASK,Y
Molayne,elite4,SPECIES_BELDUM,Y
Molayne,elite4,SPECIES_CELESTEELA,Y
Molayne,elite4,SPECIES_DIGLETT,Y
Molayne,elite4,SPECIES_FLETCHLING,Y
Molayne,elite4,SPECIES_GRUBBIN,Y
Molayne,elite4,SPECIES_GUZZLORD,Y
Molayne,elite4,SPECIES_KLEFKI,Y
Molayne,elite4,SPECIES_LITTEN,Y
Molayne,elite4,SPECIES_MAGNEMITE,Y
Molayne,elite4,SPECIES_MAREEP,Y
Molayne,elite4,SPECIES_MINIOR,Y
Molayne,elite4,SPECIES_NIHILEGO,Y
Molayne,elite4,SPECIES_PAWNIARD,Y
Molayne,elite4,SPECIES_PICHU,Y
Molayne,elite4,SPECIES_SANDSHREW,Y
Molayne,elite4,SPECIES_SKARMORY,Y
Molayne,elite4,SPECIES_TOGEDEMARU,Y
Morty,gymleader,SPECIES_ARCEUS,Y
Morty,gymleader,SPECIES_BONSLY,Y
Morty,gymleader,SPECIES_CUBONE,Y
Morty,gymleader,SPECIES_CYNDAQUIL,Y
Morty,gymleader,SPECIES_DRIFLOON,Y
Morty,gymleader,SPECIES_DUSKULL,Y
Morty,gymleader,SPECIES_ELEKID,Y
Morty,gymleader,SPECIES_EXEGGCUTE,Y
Morty,gymleader,SPECIES_FRILLISH,Y
Morty,gymleader,SPECIES_GASTLY,Y
Morty,gymleader,SPECIES_GIRAFARIG,Y
Morty,gymleader,SPECIES_HOOTHOOT,Y
Morty,gymleader,SPECIES_HO_OH,Y
Morty,gymleader,SPECIES_LAPRAS,Y
Morty,gymleader,SPECIES_LITWICK,Y
Morty,gymleader,SPECIES_MAGNEMITE,Y
Morty,gymleader,SPECIES_MANTYKE,Y
Morty,gymleader,SPECIES_MISDREAVUS,Y
Morty,gymleader,SPECIES_RAIKOU,Y
Morty,gymleader,SPECIES_SABLEYE,Y
Morty,gymleader,SPECIES_SHUPPET,Y
Morty,gymleader,SPECIES_SNORUNT,Y
Morty,gymleader,SPECIES_SNUBBULL,Y
Morty,gymleader,SPECIES_SPEAROW,Y
Morty,gymleader,SPECIES_SPINARAK,Y
Morty,gymleader,SPECIES_SUICUNE,Y
Morty,gymleader,SPECIES_TOGEPI,Y
Morty,gymleader,SPECIES_TOTODILE,Y
Morty,gymleader,SPECIES_YAMASK,Y
N,rival,SPECIES_ANORITH,Y
N,rival,SPECIES_ARCHEN,Y
N,rival,SPECIES_CHINCHOU,Y
N,rival,SPECIES_CLEFFA,Y
N,rival,SPECIES_DARUMAKA,Y
N,rival,SPECIES_EEVEE,Y
N,rival,SPECIES_FERROSEED,Y
N,rival,SPECIES_GROWLITHE,Y
N,rival,SPECIES_HIPPOPOTAS,Y
N,rival,SPECIES_JOLTIK,Y
N,rival,SPECIES_KABUTO,Y
N,rival,SPECIES_KLINK,Y
N,rival,SPECIES_KYUREM,Y
N,rival,SPECIES_LANDORUS,Y
N,rival,SPECIES_LARVESTA,Y
N,rival,SPECIES_LILEEP,Y
N,rival,SPECIES_NINCADA,Y
N,rival,SPECIES_OMANYTE,Y
N,rival,SPECIES_PIDOVE,Y
N,rival,SPECIES_POLIWAG,Y
N,rival,SPECIES_PONYTA,Y
N,rival,SPECIES_PURRLOIN,Y
N,rival,SPECIES_RESHIRAM,Y
N,rival,SPECIES_RHYHORN,Y
N,rival,SPECIES_ROGGENROLA,Y
N,rival,SPECIES_SANDILE,Y
N,rival,SPECIES_SCRAGGY,Y
N,rival,SPECIES_SCYTHER,Y
N,rival,SPECIES_SEEDOT,Y
N,rival,SPECIES_SHELLDER,Y
N,rival,SPECIES_SHELLOS,Y
N,rival,SPECIES_SIGILYPH,Y
N,rival,SPECIES_SNORUNT,Y
N,rival,SPECIES_SNOVER,Y
N,rival,SPECIES_STARYU,Y
N,rival,SPECIES_SWINUB,Y
N,rival,SPECIES_TENTACOOL,Y
N,rival,SPECIES_TIMBURR,Y
N,rival,SPECIES_TIRTOUGA,Y
N,rival,SPECIES_TYMPOLE,Y
N,rival,SPECIES_VANILLITE,Y
N,rival,SPECIES_VULPIX,Y
N,rival,SPECIES_WOOBAT,Y
N,rival,SPECIES_ZEKROM,Y
N,rival,SPECIES_ZORUA,Y
Nando,anime,SPECIES_ANORITH,Y
Nando,anime,SPECIES_BUDEW,Y
Nando,anime,SPECIES_BUNEARY,Y
Nando,anime,SPECIES_CYNDAQUIL,Y
Nando,anime,SPECIES_EEVEE,Y
Nando,anime,SPECIES_HERACROSS,Y
Nando,anime,SPECIES_KRICKETOT,Y
Nando,anime,SPECIES_MISDREAVUS,Y
Nando,anime,SPECIES_STARLY,Y
Nando,anime,SPECIES_SUNKERN,Y
Nando,anime,SPECIES_SWABLU,Y
Nando,anime,SPECIES_TURTWIG,Y
Nanu,gymleader,SPECIES_ABSOL,Y
Nanu,gymleader,SPECIES_BUZZWOLE,Y
Nanu,gymleader,SPECIES_CELESTEELA,Y
Nanu,gymleader,SPECIES_GASTLY,Y
Nanu,gymleader,SPECIES_GUZZLORD,Y
Nanu,gymleader,SPECIES_KARTANA,Y
Nanu,gymleader,SPECIES_MEOWTH,Y
Nanu,gymleader,SPECIES_MURKROW,Y
Nanu,gymleader,SPECIES_NECROZMA,Y
Nanu,gymleader,SPECIES_ROCKRUFF,Y
Nanu,gymleader,SPECIES_ROWLET,Y
Nanu,gymleader,SPECIES_SABLEYE,Y
Nanu,gymleader,SPECIES_SANDILE,Y
Nanu,gymleader,SPECIES_TAPU_BULU,Y
Nanu,gymleader,SPECIES_ZYGARDE,Y
Nate,protagonist,SPECIES_AXEW,Y
Nate,protagonist,SPECIES_GROWLITHE,Y
Nate,protagonist,SPECIES_OSHAWOTT,Y
Nate,protagonist,SPECIES_PANPOUR,Y
Nate,protagonist,SPECIES_PANSAGE,Y
Nate,protagonist,SPECIES_PANSEAR,Y
Nate,protagonist,SPECIES_RIOLU,Y
Nate,protagonist,SPECIES_RUFFLET,Y
Nate,protagonist,SPECIES_SEVIPER,Y
Nate,protagonist,SPECIES_SNIVY,Y
Nate,protagonist,SPECIES_TEPIG,Y
Nemona,champion,SPECIES_CHIMCHAR,Y
Nemona,champion,SPECIES_CUTIEFLY,Y
Nemona,champion,SPECIES_CYCLIZAR,Y
Nemona,champion,SPECIES_DUNSPARCE,Y
Nemona,champion,SPECIES_DUSKULL,Y
Nemona,champion,SPECIES_FEEBAS,Y
Nemona,champion,SPECIES_FLAMIGO,Y
Nemona,champion,SPECIES_FROAKIE,Y
Nemona,champion,SPECIES_FUECOCO,Y
Nemona,champion,SPECIES_GASTLY,Y
Nemona,champion,SPECIES_GLIMMET,Y
Nemona,champion,SPECIES_GOOMY,Y
Nemona,champion,SPECIES_GREAT_TUSK,Y
Nemona,champion,SPECIES_IRON_TREADS,Y
Nemona,champion,SPECIES_JANGMO_O,Y
Nemona,champion,SPECIES_LECHONK,Y
Nemona,champion,SPECIES_NACLI,Y
Nemona,champion,SPECIES_ORTHWORM,Y
Nemona,champion,SPECIES_PAWMI,Y
Nemona,champion,SPECIES_QUAXLY,Y
Nemona,champion,SPECIES_ROCKRUFF,Y
